Vivado Simulator 2020.2
Time resolution is 1 ps
[Pass] : a =         31, b = 3979463752, mode = 0, sum = 3979463783,carry = 0
           570.000ns : [gen] a = 00000000, b = e08dde32, mode = 1, sum = xxxxxxxx,carry = x
           570.000ns : [drv] a = 00000000, b = e08dde32, mode = 1, sum = xxxxxxxx,carry = x
           580.000ns : [mon] a = 00000000, b = e08dde32, mode = 1, sum = 1f7221ce,carry = 1
           580.000ns : [scb] a = 00000000, b = e08dde32, mode = 1, sum = 1f7221ce,carry = 1
[Pass] : a =          0, b = 3767393842, mode = 1, sum =  527573454,carry = 1
           580.000ns : [gen] a = 0000003f, b = fa39eed9, mode = 1, sum = xxxxxxxx,carry = x
           580.000ns : [drv] a = 0000003f, b = fa39eed9, mode = 1, sum = xxxxxxxx,carry = x
           590.000ns : [mon] a = 0000003f, b = fa39eed9, mode = 1, sum = 05c61166,carry = 1
           590.000ns : [scb] a = 0000003f, b = fa39eed9, mode = 1, sum = 05c61166,carry = 1
[Pass] : a =         63, b = 4198100697, mode = 1, sum =   96866662,carry = 1
           590.000ns : [gen] a = 0000003f, b = da35901c, mode = 1, sum = xxxxxxxx,carry = x
           590.000ns : [drv] a = 0000003f, b = da35901c, mode = 1, sum = xxxxxxxx,carry = x
           600.000ns : [mon] a = 0000003f, b = da35901c, mode = 1, sum = 25ca7023,carry = 1
           600.000ns : [scb] a = 0000003f, b = da35901c, mode = 1, sum = 25ca7023,carry = 1
[Pass] : a =         63, b = 3660943388, mode = 1, sum =  634023971,carry = 1
           600.000ns : [gen] a = 000000ff, b = 0d5ec9b8, mode = 0, sum = xxxxxxxx,carry = x
           600.000ns : [drv] a = 000000ff, b = 0d5ec9b8, mode = 0, sum = xxxxxxxx,carry = x
           610.000ns : [mon] a = 000000ff, b = 0d5ec9b8, mode = 0, sum = 0d5ecab7,carry = 0
           610.000ns : [scb] a = 000000ff, b = 0d5ec9b8, mode = 0, sum = 0d5ecab7,carry = 0
[Pass] : a =        255, b =  224315832, mode = 0, sum =  224316087,carry = 0
           610.000ns : [gen] a = 0000007f, b = f297f2d4, mode = 0, sum = xxxxxxxx,carry = x
           610.000ns : [drv] a = 0000007f, b = f297f2d4, mode = 0, sum = xxxxxxxx,carry = x
           620.000ns : [mon] a = 0000007f, b = f297f2d4, mode = 0, sum = f297f353,carry = 0
           620.000ns : [scb] a = 0000007f, b = f297f2d4, mode = 0, sum = f297f353,carry = 0
[Pass] : a =        127, b = 4070044372, mode = 0, sum = 4070044499,carry = 0
           620.000ns : [gen] a = 0000ffff, b = f91abd25, mode = 1, sum = xxxxxxxx,carry = x
           620.000ns : [drv] a = 0000ffff, b = f91abd25, mode = 1, sum = xxxxxxxx,carry = x
           630.000ns : [mon] a = 0000ffff, b = f91abd25, mode = 1, sum = 06e642da,carry = 1
           630.000ns : [scb] a = 0000ffff, b = f91abd25, mode = 1, sum = 06e642da,carry = 1
[Pass] : a =      65535, b = 4179279141, mode = 1, sum =  115753690,carry = 1
           630.000ns : [gen] a = 000000ff, b = d6091160, mode = 1, sum = xxxxxxxx,carry = x
           630.000ns : [drv] a = 000000ff, b = d6091160, mode = 1, sum = xxxxxxxx,carry = x
           640.000ns : [mon] a = 000000ff, b = d6091160, mode = 1, sum = 29f6ef9f,carry = 1
           640.000ns : [scb] a = 000000ff, b = d6091160, mode = 1, sum = 29f6ef9f,carry = 1
[Pass] : a =        255, b = 3590918496, mode = 1, sum =  704049055,carry = 1
           640.000ns : [gen] a = 00000000, b = 208c5557, mode = 0, sum = xxxxxxxx,carry = x
           640.000ns : [drv] a = 00000000, b = 208c5557, mode = 0, sum = xxxxxxxx,carry = x
           650.000ns : [mon] a = 00000000, b = 208c5557, mode = 0, sum = 208c5557,carry = 0
           650.000ns : [scb] a = 00000000, b = 208c5557, mode = 0, sum = 208c5557,carry = 0
[Pass] : a =          0, b =  546067799, mode = 0, sum =  546067799,carry = 0
           650.000ns : [gen] a = 0000000f, b = ce12402d, mode = 1, sum = xxxxxxxx,carry = x
           650.000ns : [drv] a = 0000000f, b = ce12402d, mode = 1, sum = xxxxxxxx,carry = x
           660.000ns : [mon] a = 0000000f, b = ce12402d, mode = 1, sum = 31edbfe2,carry = 1
           660.000ns : [scb] a = 0000000f, b = ce12402d, mode = 1, sum = 31edbfe2,carry = 1
[Pass] : a =         15, b = 3457302573, mode = 1, sum =  837664738,carry = 1
           660.000ns : [gen] a = 00000000, b = ee69eaf7, mode = 0, sum = xxxxxxxx,carry = x
           660.000ns : [drv] a = 00000000, b = ee69eaf7, mode = 0, sum = xxxxxxxx,carry = x
           670.000ns : [mon] a = 00000000, b = ee69eaf7, mode = 0, sum = ee69eaf7,carry = 0
           670.000ns : [scb] a = 00000000, b = ee69eaf7, mode = 0, sum = ee69eaf7,carry = 0
[Pass] : a =          0, b = 3999918839, mode = 0, sum = 3999918839,carry = 0
           670.000ns : [gen] a = 0000003f, b = e02099f1, mode = 0, sum = xxxxxxxx,carry = x
           670.000ns : [drv] a = 0000003f, b = e02099f1, mode = 0, sum = xxxxxxxx,carry = x
           680.000ns : [mon] a = 0000003f, b = e02099f1, mode = 0, sum = e0209a30,carry = 0
           680.000ns : [scb] a = 0000003f, b = e02099f1, mode = 0, sum = e0209a30,carry = 0
[Pass] : a =         63, b = 3760232945, mode = 0, sum = 3760233008,carry = 0
           680.000ns : [gen] a = 0000007f, b = 9eb31cbb, mode = 1, sum = xxxxxxxx,carry = x
           680.000ns : [drv] a = 0000007f, b = 9eb31cbb, mode = 1, sum = xxxxxxxx,carry = x
           690.000ns : [mon] a = 0000007f, b = 9eb31cbb, mode = 1, sum = 614ce3c4,carry = 1
           690.000ns : [scb] a = 0000007f, b = 9eb31cbb, mode = 1, sum = 614ce3c4,carry = 1
[Pass] : a =        127, b = 2662538427, mode = 1, sum = 1632428996,carry = 1
           690.000ns : [gen] a = 00000000, b = a89d5355, mode = 1, sum = xxxxxxxx,carry = x
           690.000ns : [drv] a = 00000000, b = a89d5355, mode = 1, sum = xxxxxxxx,carry = x
           700.000ns : [mon] a = 00000000, b = a89d5355, mode = 1, sum = 5762acab,carry = 1
           700.000ns : [scb] a = 00000000, b = a89d5355, mode = 1, sum = 5762acab,carry = 1
[Pass] : a =          0, b = 2828882773, mode = 1, sum = 1466084523,carry = 1
           700.000ns : [gen] a = 000003ff, b = ab498f88, mode = 1, sum = xxxxxxxx,carry = x
           700.000ns : [drv] a = 000003ff, b = ab498f88, mode = 1, sum = xxxxxxxx,carry = x
           710.000ns : [mon] a = 000003ff, b = ab498f88, mode = 1, sum = 54b67477,carry = 1
           710.000ns : [scb] a = 000003ff, b = ab498f88, mode = 1, sum = 54b67477,carry = 1
[Pass] : a =       1023, b = 2873724808, mode = 1, sum = 1421243511,carry = 1
           710.000ns : [gen] a = 0000007f, b = 9c1348e1, mode = 1, sum = xxxxxxxx,carry = x
           710.000ns : [drv] a = 0000007f, b = 9c1348e1, mode = 1, sum = xxxxxxxx,carry = x
           720.000ns : [mon] a = 0000007f, b = 9c1348e1, mode = 1, sum = 63ecb79e,carry = 1
           720.000ns : [scb] a = 0000007f, b = 9c1348e1, mode = 1, sum = 63ecb79e,carry = 1
[Pass] : a =        127, b = 2618509537, mode = 1, sum = 1676457886,carry = 1
           720.000ns : [gen] a = 0000003f, b = 8fec2b42, mode = 1, sum = xxxxxxxx,carry = x
           720.000ns : [drv] a = 0000003f, b = 8fec2b42, mode = 1, sum = xxxxxxxx,carry = x
           730.000ns : [mon] a = 0000003f, b = 8fec2b42, mode = 1, sum = 7013d4fd,carry = 1
           730.000ns : [scb] a = 0000003f, b = 8fec2b42, mode = 1, sum = 7013d4fd,carry = 1
[Pass] : a =         63, b = 2414619458, mode = 1, sum = 1880347901,carry = 1
           730.000ns : [gen] a = 0000003f, b = be1e51d7, mode = 0, sum = xxxxxxxx,carry = x
           730.000ns : [drv] a = 0000003f, b = be1e51d7, mode = 0, sum = xxxxxxxx,carry = x
           740.000ns : [mon] a = 0000003f, b = be1e51d7, mode = 0, sum = be1e5216,carry = 0
           740.000ns : [scb] a = 0000003f, b = be1e51d7, mode = 0, sum = be1e5216,carry = 0
[Pass] : a =         63, b = 3189658071, mode = 0, sum = 3189658134,carry = 0
           740.000ns : [gen] a = 000003ff, b = bf655083, mode = 1, sum = xxxxxxxx,carry = x
           740.000ns : [drv] a = 000003ff, b = bf655083, mode = 1, sum = xxxxxxxx,carry = x
           750.000ns : [mon] a = 000003ff, b = bf655083, mode = 1, sum = 409ab37c,carry = 1
           750.000ns : [scb] a = 000003ff, b = bf655083, mode = 1, sum = 409ab37c,carry = 1
[Pass] : a =       1023, b = 3211088003, mode = 1, sum = 1083880316,carry = 1
           750.000ns : [gen] a = 0000000f, b = 0532681f, mode = 1, sum = xxxxxxxx,carry = x
           750.000ns : [drv] a = 0000000f, b = 0532681f, mode = 1, sum = xxxxxxxx,carry = x
           760.000ns : [mon] a = 0000000f, b = 0532681f, mode = 1, sum = facd97f0,carry = 1
           760.000ns : [scb] a = 0000000f, b = 0532681f, mode = 1, sum = facd97f0,carry = 1
[Pass] : a =         15, b =   87189535, mode = 1, sum = 4207777776,carry = 1
           760.000ns : [gen] a = 0000003f, b = d0d8fdb6, mode = 1, sum = xxxxxxxx,carry = x
           760.000ns : [drv] a = 0000003f, b = d0d8fdb6, mode = 1, sum = xxxxxxxx,carry = x
           770.000ns : [mon] a = 0000003f, b = d0d8fdb6, mode = 1, sum = 2f270289,carry = 1
           770.000ns : [scb] a = 0000003f, b = d0d8fdb6, mode = 1, sum = 2f270289,carry = 1
[Pass] : a =         63, b = 3503881654, mode = 1, sum =  791085705,carry = 1
           770.000ns : [gen] a = 0000003f, b = e3829ab5, mode = 1, sum = xxxxxxxx,carry = x
           770.000ns : [drv] a = 0000003f, b = e3829ab5, mode = 1, sum = xxxxxxxx,carry = x
           780.000ns : [mon] a = 0000003f, b = e3829ab5, mode = 1, sum = 1c7d658a,carry = 1
           780.000ns : [scb] a = 0000003f, b = e3829ab5, mode = 1, sum = 1c7d658a,carry = 1
[Pass] : a =         63, b = 3816987317, mode = 1, sum =  477980042,carry = 1
           780.000ns : [gen] a = 0000003f, b = cf791b75, mode = 0, sum = xxxxxxxx,carry = x
           780.000ns : [drv] a = 0000003f, b = cf791b75, mode = 0, sum = xxxxxxxx,carry = x
           790.000ns : [mon] a = 0000003f, b = cf791b75, mode = 0, sum = cf791bb4,carry = 0
           790.000ns : [scb] a = 0000003f, b = cf791b75, mode = 0, sum = cf791bb4,carry = 0
[Pass] : a =         63, b = 3480820597, mode = 0, sum = 3480820660,carry = 0
           790.000ns : [gen] a = 0000007f, b = b88b2e15, mode = 0, sum = xxxxxxxx,carry = x
           790.000ns : [drv] a = 0000007f, b = b88b2e15, mode = 0, sum = xxxxxxxx,carry = x
           800.000ns : [mon] a = 0000007f, b = b88b2e15, mode = 0, sum = b88b2e94,carry = 0
           800.000ns : [scb] a = 0000007f, b = b88b2e15, mode = 0, sum = b88b2e94,carry = 0
[Pass] : a =        127, b = 3096129045, mode = 0, sum = 3096129172,carry = 0
           800.000ns : [gen] a = 0000000f, b = 1dfc8388, mode = 0, sum = xxxxxxxx,carry = x
           800.000ns : [drv] a = 0000000f, b = 1dfc8388, mode = 0, sum = xxxxxxxx,carry = x
           810.000ns : [mon] a = 0000000f, b = 1dfc8388, mode = 0, sum = 1dfc8397,carry = 0
           810.000ns : [scb] a = 0000000f, b = 1dfc8388, mode = 0, sum = 1dfc8397,carry = 0
[Pass] : a =         15, b =  503088008, mode = 0, sum =  503088023,carry = 0
           810.000ns : [gen] a = 000003ff, b = a2872e91, mode = 0, sum = xxxxxxxx,carry = x
           810.000ns : [drv] a = 000003ff, b = a2872e91, mode = 0, sum = xxxxxxxx,carry = x
           820.000ns : [mon] a = 000003ff, b = a2872e91, mode = 0, sum = a2873290,carry = 0
           820.000ns : [scb] a = 000003ff, b = a2872e91, mode = 0, sum = a2873290,carry = 0
[Pass] : a =       1023, b = 2726768273, mode = 0, sum = 2726769296,carry = 0
           820.000ns : [gen] a = 0000ffff, b = 8fb4f5a1, mode = 1, sum = xxxxxxxx,carry = x
           820.000ns : [drv] a = 0000ffff, b = 8fb4f5a1, mode = 1, sum = xxxxxxxx,carry = x
           830.000ns : [mon] a = 0000ffff, b = 8fb4f5a1, mode = 1, sum = 704c0a5e,carry = 1
           830.000ns : [scb] a = 0000ffff, b = 8fb4f5a1, mode = 1, sum = 704c0a5e,carry = 1
[Pass] : a =      65535, b = 2411001249, mode = 1, sum = 1884031582,carry = 1
           830.000ns : [gen] a = 0000003f, b = a6c31c11, mode = 0, sum = xxxxxxxx,carry = x
           830.000ns : [drv] a = 0000003f, b = a6c31c11, mode = 0, sum = xxxxxxxx,carry = x
           840.000ns : [mon] a = 0000003f, b = a6c31c11, mode = 0, sum = a6c31c50,carry = 0
           840.000ns : [scb] a = 0000003f, b = a6c31c11, mode = 0, sum = a6c31c50,carry = 0
[Pass] : a =         63, b = 2797804561, mode = 0, sum = 2797804624,carry = 0
           840.000ns : [gen] a = 0000ffff, b = c2124faa, mode = 1, sum = xxxxxxxx,carry = x
           840.000ns : [drv] a = 0000ffff, b = c2124faa, mode = 1, sum = xxxxxxxx,carry = x
           850.000ns : [mon] a = 0000ffff, b = c2124faa, mode = 1, sum = 3deeb055,carry = 1
           850.000ns : [scb] a = 0000ffff, b = c2124faa, mode = 1, sum = 3deeb055,carry = 1
[Pass] : a =      65535, b = 3255979946, mode = 1, sum = 1039052885,carry = 1
           850.000ns : [gen] a = 0000000f, b = b4227c13, mode = 1, sum = xxxxxxxx,carry = x
           850.000ns : [drv] a = 0000000f, b = b4227c13, mode = 1, sum = xxxxxxxx,carry = x
           860.000ns : [mon] a = 0000000f, b = b4227c13, mode = 1, sum = 4bdd83fc,carry = 1
           860.000ns : [scb] a = 0000000f, b = b4227c13, mode = 1, sum = 4bdd83fc,carry = 1
[Pass] : a =         15, b = 3022158867, mode = 1, sum = 1272808444,carry = 1
           860.000ns : [gen] a = 0000001f, b = fd580b88, mode = 1, sum = xxxxxxxx,carry = x
           860.000ns : [drv] a = 0000001f, b = fd580b88, mode = 1, sum = xxxxxxxx,carry = x
           870.000ns : [mon] a = 0000001f, b = fd580b88, mode = 1, sum = 02a7f497,carry = 1
           870.000ns : [scb] a = 0000001f, b = fd580b88, mode = 1, sum = 02a7f497,carry = 1
[Pass] : a =         31, b = 4250405768, mode = 1, sum =   44561559,carry = 1
           870.000ns : [gen] a = 0000ffff, b = 98742282, mode = 1, sum = xxxxxxxx,carry = x
           870.000ns : [drv] a = 0000ffff, b = 98742282, mode = 1, sum = xxxxxxxx,carry = x
           880.000ns : [mon] a = 0000ffff, b = 98742282, mode = 1, sum = 678cdd7d,carry = 1
           880.000ns : [scb] a = 0000ffff, b = 98742282, mode = 1, sum = 678cdd7d,carry = 1
[Pass] : a =      65535, b = 2557747842, mode = 1, sum = 1737284989,carry = 1
           880.000ns : [gen] a = 0000007f, b = 2f220d2c, mode = 0, sum = xxxxxxxx,carry = x
           880.000ns : [drv] a = 0000007f, b = 2f220d2c, mode = 0, sum = xxxxxxxx,carry = x
           890.000ns : [mon] a = 0000007f, b = 2f220d2c, mode = 0, sum = 2f220dab,carry = 0
           890.000ns : [scb] a = 0000007f, b = 2f220d2c, mode = 0, sum = 2f220dab,carry = 0
[Pass] : a =        127, b =  790760748, mode = 0, sum =  790760875,carry = 0
           890.000ns : [gen] a = 0000000f, b = 9131a16b, mode = 0, sum = xxxxxxxx,carry = x
           890.000ns : [drv] a = 0000000f, b = 9131a16b, mode = 0, sum = xxxxxxxx,carry = x
           900.000ns : [mon] a = 0000000f, b = 9131a16b, mode = 0, sum = 9131a17a,carry = 0
           900.000ns : [scb] a = 0000000f, b = 9131a16b, mode = 0, sum = 9131a17a,carry = 0
[Pass] : a =         15, b = 2435948907, mode = 0, sum = 2435948922,carry = 0
           900.000ns : [gen] a = 0000003f, b = d972fdbb, mode = 0, sum = xxxxxxxx,carry = x
           900.000ns : [drv] a = 0000003f, b = d972fdbb, mode = 0, sum = xxxxxxxx,carry = x
           910.000ns : [mon] a = 0000003f, b = d972fdbb, mode = 0, sum = d972fdfa,carry = 0
           910.000ns : [scb] a = 0000003f, b = d972fdbb, mode = 0, sum = d972fdfa,carry = 0
[Pass] : a =         63, b = 3648191931, mode = 0, sum = 3648191994,carry = 0
           910.000ns : [gen] a = 0000007f, b = abe474a5, mode = 0, sum = xxxxxxxx,carry = x
           910.000ns : [drv] a = 0000007f, b = abe474a5, mode = 0, sum = xxxxxxxx,carry = x
           920.000ns : [mon] a = 0000007f, b = abe474a5, mode = 0, sum = abe47524,carry = 0
           920.000ns : [scb] a = 0000007f, b = abe
